id,label,Americas,Africa_Europe,Asia_Australia,ratioAmericas,ratioAfrica_Europe,ratioAsia_Australia,ratioMax,total
@captainmike2k,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@chrisdstedman,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@_samanthugg_,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@kliemgrace,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
@mana_nano08,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@bailey050501,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@bukumojok,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@satoshi138,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#النصر,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@mayilanji_,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@the_heruman,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@drok1987,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@jonathanhb19,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@cmaval1,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#一生懸命頑張っています,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#crownjewelcollection,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@a50pma,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#tenerife,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@afifahputriii_,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#franklin,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@aykrmela,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@cailamesmo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@tnseyfried,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@badouriz,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@lildaddy_c,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@thierrymarinra,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@neymarjr,Americas,2,0,0,1.0,0.0,0.0,1.0,2
@iam_steveola,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@majovozenoff,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@i_l0ve_ria_222,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@athleticclub,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@bxfgjsw6gxotymu,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@money30life,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@cnahonduras,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@pure_bs_81,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@lredondo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mlgsundance,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@baddiel,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@mr_motsuyaki,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@yazeedba45,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@beppe_grillo,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#comingtoamerica,Americas,3,0,0,1.0,0.0,0.0,1.0,3
@akinoakino24,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@locoloco6868,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@extradutypod,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@abogadoferoz,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@apasihtam,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#devageliyor,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@cedrictillman,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@biel_crf13,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@brianbreslin,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@pan_debu1000,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@diego_vallarino,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@emaleeneh,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@rockiemsn,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@pasha_ungumu,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@hirochan780723,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@joaquinbustam1,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@joeporter1990,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@riverplate,Americas,4,0,0,1.0,0.0,0.0,1.0,4
@nursinghomesire,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#lemiefoto,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@grahamrobb,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@wallaceviera09,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@reillyrichie,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#yattara,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#bari,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@kelly_rdc,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@dodelite27,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@negranayy,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@bjk1881mka,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@chasewilliamsxx,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#horoscope,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@netimlima,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@gateirassumida,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#donivan,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#birdcp,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@aldojedam,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#freeandyclean,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@imthatgirltiara,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mar_mime,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@p_k_s_1,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@dna,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#完売御礼,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@mefssss,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@jaymitchinson,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@hope__aa,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@edaayob,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#千葉,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@tosellucmtg,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@yaidunohannji,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@alberpiter,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@pablope05311783,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@esotereek,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@floorpacheco1,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@arthurweint,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@heather52549871,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@bhc_happiness,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@jyotishsadhana,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@tweetbenmax,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@gemina_xiii,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@sergiouy125,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ecuainm_oficial,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@gorgeous4ew,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@pietropcasa,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@apeloyalanah,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@hernanscastillo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#mywhy,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@stacyhrae,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#unubore,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@brixgood,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#renzi,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
@monikasonewal,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#kulkacrown,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
#人妖,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@bpdffs,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#juliette,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@cazij,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mauriflorida1,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@kikiiziita,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@scipedroo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#小杉湯,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@proceso,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@promo_streams,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@calvin_mlw,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@yestlim,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@misskrystalanne,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#moco,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@licedisse,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@coach_micg,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@shawnsobers,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@yungxvaz,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@yssheadoffice_,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@youranoncentral,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@labourpress,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@ahmad11973,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@aarongr44017438,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#throbbing,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mr_nost,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@bof9laa,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@kyungriku,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@rizkyfm97,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@gladysitatibar2,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@sialustxoxo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@boca_privada,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ananavarro,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#skatetwitter,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@realhenryboys,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mykuhl,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@bigkid850312,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@kafama1gore1,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@derameth,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@whitehouse,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#ديكور,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@adrianapinto_,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@steverramirez,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@lilly_ns_mt,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@carsonthekfbfan,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@underdog_ishere,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#السيسي_بيحقق_حلم_مصر,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@whindersson,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@johnathansilver,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#nfts,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@andipeters,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
@dimascaturanda,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@tetyps,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@itzypani,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@realsyedb,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@un_shofe,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@cafebar_bb,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@nickoandfriends,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@cov_gretchen,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@dheepson1,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@king_luis236,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@danilotelloo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@levent_yigit55,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@catatauovirgo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@the_pepeu,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@4kobuswiese,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#dallascomedy,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@matchaddictt,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@oonpod,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@evekoi2,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@krasnoselskikhm,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@fabdelwhab,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#cd,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@lrobertobarroso,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ssgpkjmr,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@cakendeath,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@stephenpead,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@sarahisitme,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@housewiferyck,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@caryn_lieberman,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@yatasith,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@dwuhlfelderlaw,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#大泉学園,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@tomhfh,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
@calder197,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#sarscov2,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@wewillrocku66,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@gatorssb,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@zazaphakathi,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@as_muazu,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@naaabihaaa,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#realidadaumentada,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#women,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@lexpress,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@dickturpin02,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@fad_aali,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#crystalgroup,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@sehri2k,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#sman1sp,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@igrangeayodhya,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@quinonesurquiza,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@jigeosaw,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@sophichan5,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@shawngorlando,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#沢尻エリカ,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@_befoot,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@cactusbavarius,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@republic_bharat,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@leon_bergmann,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#藤原竜也,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@guardian,Africa_Europe,0,1,1,0.0,0.5,0.5,0.5,2
#google,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@hawleymo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@reiconsidera,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@alinao17,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@tuessl,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@thehawaladarpt2,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@stitchitvon_,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@cippiriddu,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#gobiernodedelincuentes,Americas,2,0,0,1.0,0.0,0.0,1.0,2
#الجبيل,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@reginaldwwe,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@_bmbello,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@lechitacervera,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@commu_gore,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@saglikbakanligi,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@robbr9,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@h_u_l_y_a_a,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#youremyonlyhope,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#albuquerque,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@buangkhalo,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@petersfriso,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@reddevil_xoxo,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@bee_stephen,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#yaylahaber,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
@cybertruck237,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@jbstwocents,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@maharolis,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#بی_راهی,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@juggalotiffany,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@shimobehotel414,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@tesa451,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
@liu_xiaoyuan,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#bullshit,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@uelersonsales,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@optionalrule,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@jorgeglas,Americas,3,0,0,1.0,0.0,0.0,1.0,3
@sia_rowland,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@msulzbacher,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@ivanedu42814912,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@kita_amltf,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@matthaig1,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@mabelpajarita,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@edm__6974,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@ft_f_t_ft,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@wsnossoanjo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#भगवत,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@iisu97,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@francoisbdx33,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@iudica,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@docsoffootball,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@justaguyonahill,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@connachtrugby,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@masandawana,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@albloushikw,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@progresistacol1,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mini_r53_tetu,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@yodobashi_umed,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@a_glimpse_into_room_217,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mrnutinside,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@brousqth,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@furtuosobianca,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@themanorhousebb,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@missamiasays,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@abyss_qaq,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@lesterkk,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@goodtermsband,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@katiebataille,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@conchisaatorre,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@fourloko,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#tourism,Americas,1,1,0,0.5,0.5,0.0,0.5,2
@mskane2u,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@sarah09intan,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#lamiavitastacambiando,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@kmoeaz,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@youranononline,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@catturd2,Americas,3,0,0,1.0,0.0,0.0,1.0,3
@inminivanhell,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@_nicknewell_,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@cozmo23,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@onisilvermorph,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@ucf_football,Americas,2,0,0,1.0,0.0,0.0,1.0,2
@tomlombardi,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@selinahawker,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@sharmaaman_,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#wivsl,Americas,1,0,1,0.5,0.0,0.5,0.5,2
@staxx__01,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@footballindex,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@hiko,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@whswarriors,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#fulton,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@johndalziel,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@_wu_shuang,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
#bts,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@matthancock,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
@jack_witri,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#basildon,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
@thisisa56596741,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#corruptedminds,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@tweetpkn,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@ravishndtv,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@lucyaglam,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@soysole_ch,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@smgamesafari,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@gyaigyimii,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
#openbojakarta,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
@bsimonward,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@fold_app,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@chiba_lotte,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@the_masaba,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@tinytinitine,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#kenyacup,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#exposukabumi,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@chrispage90,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@laralogan,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@bostonutdstats,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@gamalsultan1,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#conelcorazonllenito,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#atltraffic,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@xy5xy510,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@kiyai_marufamin,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@medinjonas,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@mspackyetti,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#besiktassahadasizmasada,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@o_antagonista,Americas,3,0,0,1.0,0.0,0.0,1.0,3
#circo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@linemo_official,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@bernoid,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@hiromiurara,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@zoin_mihailo,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@muthiadn_,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@cityofmiami,Americas,2,0,0,1.0,0.0,0.0,1.0,2
@jempradio,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@rahulgandhi,Asia_Australia,1,0,4,0.2,0.0,0.8,0.8,5
@tag22713227,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@manwithbooks,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#söyleşiyöm,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@dangoteofdata,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@nehashalini2,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@efadhlalala,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@wolfieboy09,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@kdmcofficial,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
@fatina909,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
